,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2011,4-Aminobutyrate (GABA),54,Alistipes putredinis,2,0.0020869800704288455,17,722
1,2212,Spermidine,55,Alistipes shahii,2,-1.7592425092138875e-05,22,13755
2,2238,Urea,152,Bifidobacterium bifidum,3,0.0022059696866586487,38,31413
3,2122,Isovalerate (3-Methylbutanoic acid),425,Eggerthella lenta,2,0.005202983528466154,61,7741
4,2105,Guanine,125,Bacteroides finegoldii (Alistipes finegoldii),3,0.010589024306495665,69,22619
5,2122,Isovalerate (3-Methylbutanoic acid),965,Ruminococcus flavefaciens,3,0.0006419188809444476,72,23678
6,2161,Maltose,966,Ruminococcus gnavus,2,0.005789793529905829,87,10503
7,2116,Inosine,125,Bacteroides finegoldii (Alistipes finegoldii),3,0.0033315212877037537,95,23195
8,2122,Isovalerate (3-Methylbutanoic acid),137,Bacteroides xylanisolvens,3,0.014173516601112213,101,23634
9,2122,Isovalerate (3-Methylbutanoic acid),420,Dorea formicigenerans,3,-0.00012369196944228555,122,23652
10,2122,Isovalerate (3-Methylbutanoic acid),551,Holdemania filiformis,2,0.0006515245775966516,192,7752
11,2122,Isovalerate (3-Methylbutanoic acid),314,Clostridium leptum,3,-9.134085634510125e-05,209,23645
12,2122,Isovalerate (3-Methylbutanoic acid),122,Bacteroides coprophilus,3,0.002515874784535743,220,23624
13,2122,Isovalerate (3-Methylbutanoic acid),457,Eubacterium rectale,3,0.022279430953925705,231,23657
14,2233,Trimethylamine,878,Prevotella salivae,2,0.0010063069755763543,237,15176
15,2122,Isovalerate (3-Methylbutanoic acid),969,Ruminococcus torques,2,0.0007382633627956992,245,7769
16,2214,Stachyose,135,Bacteroides uniformis,3,-0.00011353933324509402,247,29825
17,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",966,Ruminococcus gnavus,2,0.00022657099777889655,271,8487
18,2122,Isovalerate (3-Methylbutanoic acid),119,Bacteroides caccae,3,0.0005936021205892317,282,23622
19,2067,D-Glucosamine (Glucosamine),814,Parabacteroides merdae,3,0.00024010341916869127,331,20142
20,2011,4-Aminobutyrate (GABA),551,Holdemania filiformis,3,0.0017345932346134463,352,16680
21,2240,"Valerate (Pentanoic acid, Pentanoate)",159,Bilophila wadsworthia,3,0.011088835966335475,355,31561
22,2122,Isovalerate (3-Methylbutanoic acid),126,Bacteroides fragilis,3,0.0066861256432078076,401,23628
23,2238,Urea,124,Bacteroides eggerthii,3,0.0070823774957516905,404,31402
24,2217,Succinate,464,Faecalibacterium prausnitzii,2,0.0025191168283024146,405,14084
25,2233,Trimethylamine,326,Clostridium symbiosum,2,2.5183838247899715e-05,430,15151
26,2135,L-Glycine (Glycine),401,Desulfovibrio piger,3,0.0008494762093858022,436,24515
