,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step deleted,position in x
0,2240,"Valerate (Pentanoic acid, Pentanoate)",969,Ruminococcus torques,2,0.0002490759816877741,9,15689
1,2055,CO2,124,Bacteroides eggerthii,2,-0.00018063511131949372,26,3394
2,2068,D-Glucose (Glucose),812,Parabacteroides distasonis,2,0.00023693826963178122,34,4300
3,2093,Formate,159,Bilophila wadsworthia,2,0.001949757582781153,43,6001
4,2014,Acetate,455,Eubacterium hallii,2,0.0005415862368232105,70,975
5,2107,H2 (Hydrogen),161,Blautia hansenii (Ruminococcus hansenii),2,0.0025697314750681155,126,6866
6,2063,D-Galactosamine (Galactosamine),814,Parabacteroides merdae,3,0.0021297577190423356,131,19854
7,2122,Isovalerate (3-Methylbutanoic acid),122,Bacteroides coprophilus,3,0.003423598538804473,153,23624
8,2157,Lactose,812,Parabacteroides distasonis,2,0.00036421931468955115,188,10204
9,2163,Menaquinone (Vitamin K2),513,Haemophilus parainfluenzae,2,0.002879232407393184,211,10631
10,2206,Raffinose,457,Eubacterium rectale,2,-0.001285434474038949,217,13361
11,2149,"L-Rhamnose (Rhamnose, D-Rhamnose)",134,Bacteroides thetaiotaomicron,2,-0.0007199605978254198,259,9592
12,2101,Glycodeoxycholate,149,Bifidobacterium adolescentis,2,-0.0007063606666958266,299,6427
13,2163,Menaquinone (Vitamin K2),152,Bifidobacterium bifidum,2,0.002251094359223882,360,10605
14,2178,"NH3 (Ammonia, NH4+, Ammonium)",133,Bacteroides stercoris,2,0.00011096474802518852,367,11463
15,2061,D-Fructose (Fructose),134,Bacteroides thetaiotaomicron,2,0.0015210354797965397,388,3760
16,2055,CO2,126,Bacteroides fragilis,2,9.098475834301567e-05,397,3396
17,2178,"NH3 (Ammonia, NH4+, Ammonium)",126,Bacteroides fragilis,2,0.00021091761951264054,469,11460
18,2206,Raffinose,134,Bacteroides thetaiotaomicron,2,0.0009290496585350194,555,13336
