,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",54,Alistipes putredinis,2,0.01785252249257485,3,8426
1,2226,"Thiamine (Vitamin B1, Thiamin)",966,Ruminococcus gnavus,2,0.00017592924469189697,16,14751
2,2064,D-Galactose,966,Ruminococcus gnavus,2,-9.634008957815077e-05,53,4023
3,2011,4-Aminobutyrate (GABA),425,Eggerthella lenta,2,0.0048690154223980375,73,757
4,2125,"L-Alanine (D-Alanine, Alanine)",157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.025969258097713555,76,7871
5,2060,"D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)",878,Prevotella salivae,2,0.002889515490699157,82,3728
6,2122,Isovalerate (3-Methylbutanoic acid),121,Bacteroides coprocola,3,0.0016755210648893293,96,23623
7,2238,Urea,157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",3,0.019376952843929596,97,31415
8,2122,Isovalerate (3-Methylbutanoic acid),454,Eubacterium eligens,3,0.001126013649787705,134,23654
9,2183,Octanoate (Caprylic acid),54,Alistipes putredinis,3,0.004185360328929799,138,27722
10,2122,Isovalerate (3-Methylbutanoic acid),135,Bacteroides uniformis,3,0.031052597946290228,143,23633
11,2122,Isovalerate (3-Methylbutanoic acid),952,Roseburia intestinalis,3,0.0029084189481959344,165,23675
12,2122,Isovalerate (3-Methylbutanoic acid),157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",3,0.0008054162905675177,175,23639
13,2238,Urea,152,Bifidobacterium bifidum,3,0.00040656721655185635,194,31413
14,2122,Isovalerate (3-Methylbutanoic acid),133,Bacteroides stercoris,3,-3.9965157611066005e-06,200,23631
15,2122,Isovalerate (3-Methylbutanoic acid),456,Eubacterium limosum,3,-0.0004516414479487363,211,23656
16,2011,4-Aminobutyrate (GABA),484,Fusobacterium varium,2,0.00013447116591347452,230,765
17,2122,Isovalerate (3-Methylbutanoic acid),133,Bacteroides stercoris,2,0.00038718441860674524,280,7719
18,2109,H2S (HS-),425,Eggerthella lenta,3,-8.18119916801141e-05,286,22933
19,2015,"Acetoin (3-hydroxybutanone, acetyl methyl carbinol, [R]-Acetoin)",159,Bilophila wadsworthia,3,-0.0005341157369216365,291,16945
20,2081,Deoxycholic acid,309,Clostridium difficile,2,0.001405794859878906,293,5212
21,2122,Isovalerate (3-Methylbutanoic acid),953,Roseburia inulinivorans,3,0.0004348365366956264,306,23676
22,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",953,Roseburia inulinivorans,2,7.730557784757508e-05,307,8484
23,2044,"Cellotetraose (Cellohexaose, Cellopentaose, Cellotriose)",55,Alistipes shahii,2,4.433814820070658e-06,309,2883
24,2122,Isovalerate (3-Methylbutanoic acid),137,Bacteroides xylanisolvens,2,0.00046546237192335305,310,7722
25,2238,Urea,119,Bacteroides caccae,3,0.000600168029716297,312,31398
26,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",135,Bacteroides uniformis,2,0.0013338536156765057,352,9017
27,2049,Cholic acid (Cholate),1064,Streptococcus salivarius,3,0.002756618116470655,361,19077
28,2006,2-Aminobutyric acid (2-Aminobutyrate),425,Eggerthella lenta,3,0.004239144326517508,405,16309
29,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",796,Odoribacter splanchnicus,2,0.00015696899067429992,410,9050
