,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2122,Isovalerate (3-Methylbutanoic acid),339,Coprococcus eutactus,3,0.003057706753851641,8,23650
1,2011,4-Aminobutyrate (GABA),54,Alistipes putredinis,2,0.002429577259943083,12,722
2,2108,H2O2,878,Prevotella salivae,2,0.0009353797639370942,35,6968
3,2108,H2O2,966,Ruminococcus gnavus,2,0.003885952743252763,41,6975
4,2069,D-Glucuronic acid (D-Glucuronate),124,Bacteroides eggerthii,3,0.005593595883438884,54,20242
5,2122,Isovalerate (3-Methylbutanoic acid),420,Dorea formicigenerans,3,0.0010380817120366759,78,23652
6,2099,Glycochenodeoxycholate,952,Roseburia intestinalis,3,0.011692033973370708,81,22235
7,2238,Urea,152,Bifidobacterium bifidum,3,0.003504971924461975,89,31413
8,2122,Isovalerate (3-Methylbutanoic acid),870,Prevotella copri,2,-0.0003034506407291193,112,7759
9,2122,Isovalerate (3-Methylbutanoic acid),152,Bifidobacterium bifidum,3,0.0004886498331031497,114,23637
10,2122,Isovalerate (3-Methylbutanoic acid),464,Faecalibacterium prausnitzii,2,5.2619757878957785e-05,131,7748
11,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",401,Desulfovibrio piger,3,0.0042669944924421666,165,24371
12,2122,Isovalerate (3-Methylbutanoic acid),131,Bacteroides plebeius,3,0.02341729166705797,181,23630
13,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",870,Prevotella copri,3,0.00012041329589840277,194,24391
14,2122,Isovalerate (3-Methylbutanoic acid),461,Eubacterium ventriosum,3,0.00046341963877127856,203,23659
15,2011,4-Aminobutyrate (GABA),129,Bacteroides ovatus,3,0.004471201924233226,219,16645
16,2125,"L-Alanine (D-Alanine, Alanine)",54,Alistipes putredinis,2,0.006869239149918549,228,7850
17,2196,Phenylethylamine,46,Akkermansia muciniphila,2,-0.0009836044613913408,250,12673
