,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step deleted,position in x
0,2202,"Propanol (n-propanol, 1-Propanol)",966,Ruminococcus gnavus,2,0.00038911906152561127,11,13095
1,2226,"Thiamine (Vitamin B1, Thiamin)",137,Bacteroides xylanisolvens,3,0.004023668451129225,98,30618
2,2127,L-Arginine (Arginine),131,Bacteroides plebeius,3,0.0004841378884696823,129,23918
3,2072,D-Mannose (Mannose),814,Parabacteroides merdae,2,0.00020699520506173297,151,4590
4,2242,XOS (Xylooligosaccharide),134,Bacteroides thetaiotaomicron,2,0.0004562185643824934,153,15784
5,2060,"D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)",129,Bacteroides ovatus,2,-0.0006883975059517322,186,3685
6,2178,"NH3 (Ammonia, NH4+, Ammonium)",812,Parabacteroides distasonis,2,-0.00022201099849783468,221,11500
7,2049,Cholic acid (Cholate),608,Lactococcus lactis,3,0.0016721524164962087,270,19057
8,2014,Acetate,455,Eubacterium hallii,2,4.735356831364612e-05,298,975
9,2163,Menaquinone (Vitamin K2),513,Haemophilus parainfluenzae,2,0.0025101966088542094,324,10631
10,2082,"Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide)",133,Bacteroides stercoris,2,0.00018451638483996113,326,5271
11,2202,"Propanol (n-propanol, 1-Propanol)",159,Bilophila wadsworthia,2,9.968816603711517e-05,337,13057
12,2049,Cholic acid (Cholate),608,Lactococcus lactis,3,0.0007306098320477572,361,19057
13,2127,L-Arginine (Arginine),131,Bacteroides plebeius,3,0.0014998700175505864,399,23918
14,2238,Urea,149,Bifidobacterium adolescentis,2,0.008821387996313157,411,15499
15,2093,Formate,159,Bilophila wadsworthia,2,0.0021337103427523374,433,6001
16,2217,Succinate,159,Bilophila wadsworthia,2,0.00547829513394793,438,14065
17,2055,CO2,133,Bacteroides stercoris,2,0.00010597769629083764,446,3399
18,2010,"4-Aminobenzoate (para-amino, Benzoic acid)",122,Bacteroides coprophilus,3,5.613461216857907e-05,451,16568
19,2206,Raffinose,134,Bacteroides thetaiotaomicron,2,-0.0006988964599473624,554,13336
20,2014,Acetate,464,Faecalibacterium prausnitzii,2,0.00896877260454887,582,980
21,2089,Ethanol,159,Bilophila wadsworthia,2,0.0003086527358583391,671,5713
22,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",513,Haemophilus parainfluenzae,2,0.000860109341548454,738,9047
23,2046,Chenodeoxycholic acid (Chenodeoxycholate),134,Bacteroides thetaiotaomicron,2,0.0003443971841582405,745,2968
24,2172,N-Acetyl-D-Glucosamine (N-Acetylglucosamine),134,Bacteroides thetaiotaomicron,2,0.0022366989474065235,750,11104
25,2060,"D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)",814,Parabacteroides merdae,3,-3.4526179335525597e-06,779,19638
26,2035,Biotin (Vitamin B7),1064,Streptococcus salivarius,2,-0.0001561670505103585,794,2373
27,2055,CO2,126,Bacteroides fragilis,2,0.0003115188471409791,803,3396
28,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",401,Desulfovibrio piger,2,-2.2056023891492416e-05,858,9035
29,2172,N-Acetyl-D-Glucosamine (N-Acetylglucosamine),129,Bacteroides ovatus,2,0.0017556888204010024,1006,11101
30,2065,D-Galacturonate,126,Bacteroides fragilis,2,0.0012792365894402913,1064,4044
31,2068,D-Glucose (Glucose),457,Eubacterium rectale,2,-0.0009391569498602426,1070,4289
32,2114,Indole,54,Alistipes putredinis,3,-0.0010000000000000009,1105,23042
33,2064,D-Galactose,129,Bacteroides ovatus,2,-4.3743484966607404e-05,1143,3973
34,2094,FOS (Fructooligosaccharide),134,Bacteroides thetaiotaomicron,2,-3.676373670302713e-05,1149,6064
35,2060,"D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)",814,Parabacteroides merdae,3,0.000891341410901858,1211,19638
36,2010,"4-Aminobenzoate (para-amino, Benzoic acid)",157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,-0.0006145442143221658,1229,671
37,2155,L-Tyrosine (Tyrosine),1064,Streptococcus salivarius,2,0.0034273952836579857,1300,10077
38,2065,D-Galacturonate,129,Bacteroides ovatus,2,-0.00012036998996700632,1416,4045
39,2202,"Propanol (n-propanol, 1-Propanol)",966,Ruminococcus gnavus,2,0.0008203008409177759,1477,13095
40,2055,CO2,129,Bacteroides ovatus,2,0.00014892799140397983,1522,3397
41,2206,Raffinose,812,Parabacteroides distasonis,2,-2.090814677502273e-06,1527,13372
42,2143,"L-Lysine (Lysine, D-Lysine)",1064,Streptococcus salivarius,2,-0.0010000000000000009,1535,9213
43,2142,L-Leucine (Leucine),1064,Streptococcus salivarius,2,-0.0010000000000000009,1648,9141
44,2010,"4-Aminobenzoate (para-amino, Benzoic acid)",122,Bacteroides coprophilus,3,0.0020057776192951016,1801,16568
45,2226,"Thiamine (Vitamin B1, Thiamin)",137,Bacteroides xylanisolvens,3,0.0026838511296449763,1948,30618
46,2055,CO2,131,Bacteroides plebeius,2,0.00039504569465698136,1964,3398
47,2205,Pyruvate,159,Bilophila wadsworthia,2,-0.000559080993360106,2111,13273
