,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2011,4-Aminobutyrate (GABA),129,Bacteroides ovatus,3,0.012467227955422877,0,16645
1,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",54,Alistipes putredinis,2,0.035694574140273105,3,9002
2,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",122,Bacteroides coprophilus,3,0.0011051919279762012,36,24344
3,2238,Urea,158,Bifidobacterium pseudocatenulatum,3,0.006246563934833915,40,31416
4,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",133,Bacteroides stercoris,3,0.005822763083729643,47,24351
5,2155,L-Tyrosine (Tyrosine),464,Faecalibacterium prausnitzii,3,0.029788603172257955,48,25964
6,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",1064,Streptococcus salivarius,3,0.006127153417978537,55,24405
7,2122,Isovalerate (3-Methylbutanoic acid),457,Eubacterium rectale,3,0.011278775446426414,75,23657
8,2020,Adipate,119,Bacteroides caccae,3,0.01541162904563409,82,17286
9,2121,Isopropanol (2-Propanol),878,Prevotella salivae,2,-0.0010000000000000009,103,7688
10,2208,Retinol (Vitamin A),161,Blautia hansenii (Ruminococcus hansenii),3,0.0007902661590242221,125,29402
11,2217,Succinate,454,Eubacterium eligens,2,0.002349824092427788,163,14078
12,2233,Trimethylamine,401,Desulfovibrio piger,3,-0.0002260264054186889,201,31067
13,2011,4-Aminobutyrate (GABA),125,Bacteroides finegoldii (Alistipes finegoldii),3,0.0022590265679619526,246,16643
14,2122,Isovalerate (3-Methylbutanoic acid),309,Clostridium difficile,2,0.000139555685594428,249,7732
15,2122,Isovalerate (3-Methylbutanoic acid),158,Bifidobacterium pseudocatenulatum,2,0.005073156365657083,283,7728
16,2122,Isovalerate (3-Methylbutanoic acid),119,Bacteroides caccae,3,0.0005689249285895093,350,23622
17,2061,D-Fructose (Fructose),878,Prevotella salivae,2,0.002254195661170688,359,3800
18,2090,Ethanolamine (Phosphatidylethanolamine),134,Bacteroides thetaiotaomicron,3,-0.00019118173915011472,371,21688
19,2134,"L-Glutamine (D-Glutamine, Glutamine)",151,Bifidobacterium animalis,3,-0.0010000000000000009,443,24428
20,2122,Isovalerate (3-Methylbutanoic acid),157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.01211717998822781,463,7727
21,2038,Butyrate,339,Coprococcus eutactus,2,0.0010947665364912096,486,2554
22,2122,Isovalerate (3-Methylbutanoic acid),966,Ruminococcus gnavus,2,-0.00039001176303443685,537,7767
23,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",965,Ruminococcus flavefaciens,3,0.001447960215384625,562,24398
24,2122,Isovalerate (3-Methylbutanoic acid),137,Bacteroides xylanisolvens,3,0.00138585549052761,596,23634
25,2122,Isovalerate (3-Methylbutanoic acid),314,Clostridium leptum,2,7.414973911856748e-05,608,7733
26,2240,"Valerate (Pentanoic acid, Pentanoate)",457,Eubacterium rectale,3,0.014990143340899098,632,31577
