,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2122,Isovalerate (3-Methylbutanoic acid),161,Blautia hansenii (Ruminococcus hansenii),3,0.06319717749917642,11,23642
1,2161,Maltose,966,Ruminococcus gnavus,2,0.004972457379590511,13,10503
2,2238,Urea,9,Acidaminococcus fermentans,3,0.002159700523601038,44,31392
3,2060,"D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)",123,Bacteroides dorei,3,0.0010227627331663713,150,19593
4,2122,Isovalerate (3-Methylbutanoic acid),965,Ruminococcus flavefaciens,3,0.001683088047321868,152,23678
5,2122,Isovalerate (3-Methylbutanoic acid),484,Fusobacterium varium,2,0.002089124934916753,273,7749
6,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",161,Blautia hansenii (Ruminococcus hansenii),3,0.03156756124068294,292,24362
7,2122,Isovalerate (3-Methylbutanoic acid),425,Eggerthella lenta,2,0.00592264779120355,295,7741
8,2159,Lithocholic acid,157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.020770930891097494,296,10319
9,2035,Biotin (Vitamin B7),54,Alistipes putredinis,2,0.0006490864670749552,311,2306
10,2032,beta-alanine (3-Aminopropionate),152,Bifidobacterium bifidum,3,0.004500818307449417,335,18021
11,2116,Inosine,157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",3,0.0041039510002860435,338,23207
12,2125,"L-Alanine (D-Alanine, Alanine)",124,Bacteroides eggerthii,3,0.002106819111954983,368,23770
13,2122,Isovalerate (3-Methylbutanoic acid),953,Roseburia inulinivorans,2,0.004651234463480258,384,7764
14,2011,4-Aminobutyrate (GABA),1099,Sutterella wadsworthensis,2,-0.0004069437742251214,476,791
15,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",309,Clostridium difficile,2,4.5972521212744866e-05,483,8452
16,2081,Deoxycholic acid,969,Ruminococcus torques,2,0.00147682525653825,590,5249
17,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",953,Roseburia inulinivorans,3,0.0006549172310089668,602,24396
18,2238,Urea,964,Ruminococcus bromii,3,0.0012376223239288775,733,31453
19,2085,Dimethylamine,326,Clostridium symbiosum,2,0.001076863462879274,767,5503
20,2190,"Pantothenic acid (Vitamin B5, Pantothenate)",339,Coprococcus eutactus,3,0.002403576123196416,799,28258
21,2122,Isovalerate (3-Methylbutanoic acid),464,Faecalibacterium prausnitzii,2,0.000485152336760275,885,7748
22,2240,"Valerate (Pentanoic acid, Pentanoate)",464,Faecalibacterium prausnitzii,3,0.005431857843146037,930,31580
23,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",137,Bacteroides xylanisolvens,2,0.0006472583804084664,936,8442
24,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",133,Bacteroides stercoris,3,0.003246343781358574,939,16503
25,2237,Uracil,124,Bacteroides eggerthii,3,0.0013988028766682703,942,31330
26,2147,"L-Phenylalanine (Phenylalanine, D-Phenylalanine)",953,Roseburia inulinivorans,3,0.003129975313307165,975,25404
