,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2079,D-Xylose (Xylose),966,Ruminococcus gnavus,2,0.00045376916692962954,3,5103
1,2068,D-Glucose (Glucose),878,Prevotella salivae,2,0.004501894721947952,7,4304
2,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",54,Alistipes putredinis,2,0.017121161382711247,18,8426
3,2238,Urea,952,Roseburia intestinalis,3,0.019796552423255953,30,31451
4,2019,"Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III])",1007,Shigella sonnei,3,-0.00010198892462232045,84,17274
5,2122,Isovalerate (3-Methylbutanoic acid),157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",3,0.005319805919468901,85,23639
6,2122,Isovalerate (3-Methylbutanoic acid),969,Ruminococcus torques,2,-3.708838271510029e-05,90,7769
7,2233,Trimethylamine,814,Parabacteroides merdae,2,0.0006409656045277545,104,15174
8,2122,Isovalerate (3-Methylbutanoic acid),137,Bacteroides xylanisolvens,3,0.00675838379493332,109,23634
9,2122,Isovalerate (3-Methylbutanoic acid),464,Faecalibacterium prausnitzii,2,-0.0005479530813410349,113,7748
10,2240,"Valerate (Pentanoic acid, Pentanoate)",309,Clostridium difficile,2,0.0009163228064480444,127,15652
11,2183,Octanoate (Caprylic acid),1064,Streptococcus salivarius,3,0.004723128512451713,159,27789
12,2122,Isovalerate (3-Methylbutanoic acid),149,Bifidobacterium adolescentis,3,1.6376738667389645e-05,170,23635
13,2011,4-Aminobutyrate (GABA),124,Bacteroides eggerthii,3,0.007786756476832246,183,16642
14,2122,Isovalerate (3-Methylbutanoic acid),455,Eubacterium hallii,3,0.025154375903670534,197,23655
15,2011,4-Aminobutyrate (GABA),137,Bacteroides xylanisolvens,2,0.0002363991437304147,198,738
16,2224,Taurodeoxycholate,152,Bifidobacterium bifidum,3,-0.00012139260451959899,225,30477
17,2137,L-Homoserine,314,Clostridium leptum,3,0.006503483387969133,249,24653
18,2122,Isovalerate (3-Methylbutanoic acid),157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.0025042323330780603,284,7727
19,2010,"4-Aminobenzoate (para-amino, Benzoic acid)",157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",3,0.002256131051570187,327,16583
20,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",796,Odoribacter splanchnicus,2,0.00010935846313975262,330,8474
21,2003,"1,2-Ethanediol (Ethylene glycol)",157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",3,-0.0006070294807436483,349,16079
22,2238,Urea,338,Coprococcus comes,3,2.0873260276110805e-05,477,31425
23,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",1099,Sutterella wadsworthensis,2,-0.00021520533644869833,494,8495
24,2125,"L-Alanine (D-Alanine, Alanine)",135,Bacteroides uniformis,3,0.0021241292165269376,528,23777
25,2038,Butyrate,260,Catenibacterium mitsuokai,2,0.00017052870256240027,531,2547
26,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.005326590136042975,549,8447
27,2185,Orotic acid (Orotate),134,Bacteroides thetaiotaomicron,3,0.009422809613884309,559,27880
28,2211,Shikimate,149,Bifidobacterium adolescentis,3,0.0010730836728083393,606,29611
29,2217,Succinate,878,Prevotella salivae,2,0.0023164557537960206,611,14096
30,2240,"Valerate (Pentanoic acid, Pentanoate)",124,Bacteroides eggerthii,3,0.006129618509995383,637,31546
31,2122,Isovalerate (3-Methylbutanoic acid),135,Bacteroides uniformis,3,0.0004016863426874462,648,23633
32,2093,Formate,953,Roseburia inulinivorans,2,0.0027323707765083416,685,6036
