,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2238,Urea,952,Roseburia intestinalis,3,0.02191582616997556,5,31451
1,2125,"L-Alanine (D-Alanine, Alanine)",54,Alistipes putredinis,2,0.021482721014631112,6,7850
2,2122,Isovalerate (3-Methylbutanoic acid),1007,Shigella sonnei,3,0.0009998800004102915,24,23682
3,2238,Urea,1007,Shigella sonnei,3,0.0036955098114936913,61,31458
4,2172,N-Acetyl-D-Glucosamine (N-Acetylglucosamine),878,Prevotella salivae,2,0.0005536272740658266,73,11144
5,2094,FOS (Fructooligosaccharide),966,Ruminococcus gnavus,2,0.0005910639972427356,124,6111
6,2122,Isovalerate (3-Methylbutanoic acid),952,Roseburia intestinalis,3,0.026380298914630895,125,23675
7,2122,Isovalerate (3-Methylbutanoic acid),157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",3,0.0002865289206420707,142,23639
8,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",123,Bacteroides dorei,3,0.02518430186401177,183,24345
9,2134,"L-Glutamine (D-Glutamine, Glutamine)",870,Prevotella copri,3,0.001714849994004508,190,24463
10,2233,Trimethylamine,326,Clostridium symbiosum,2,0.0007740196074722538,213,15151
11,2240,"Valerate (Pentanoic acid, Pentanoate)",326,Clostridium symbiosum,3,0.0019694615119463244,216,31567
12,2122,Isovalerate (3-Methylbutanoic acid),464,Faecalibacterium prausnitzii,3,0.007920593346501748,227,23660
13,2115,Indole-3-acetate (Indoleacetate),314,Clostridium leptum,3,0.0011500457831667976,233,23141
14,2122,Isovalerate (3-Methylbutanoic acid),454,Eubacterium eligens,2,0.00040975896380490706,288,7742
15,2122,Isovalerate (3-Methylbutanoic acid),968,Ruminococcus obeum,2,-6.78558954441133e-05,297,7768
16,2122,Isovalerate (3-Methylbutanoic acid),119,Bacteroides caccae,3,-0.0006785985469336397,301,23622
17,2081,Deoxycholic acid,149,Bifidobacterium adolescentis,2,0.0016833767086297247,305,5203
18,2011,4-Aminobutyrate (GABA),460,Eubacterium siraeum,3,0.0038378807424296335,324,16674
