,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2046,Chenodeoxycholic acid (Chenodeoxycholate),969,Ruminococcus torques,3,0.00012501085742289142,0,52042
1,2204,"Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)",54,Alistipes putredinis,2,0.006879646420551611,22,36239
2,2019,"Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III])",411,Dialister invisus,2,0.00029593985733811223,24,3639
3,2204,"Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)",129,Bacteroides ovatus,3,0.0030701339251322235,29,80017
4,2204,"Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)",966,Ruminococcus gnavus,2,0.0007027462036484078,48,36397
5,2195,Phenylacetate,46,Akkermansia muciniphila,2,0.0006862513115676316,98,34654
6,2203,Putrescine,95,Atopobium rimae,3,-0.0010000000000000009,103,79807
7,2204,"Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)",1099,Sutterella wadsworthensis,2,8.337714476924774e-05,117,36427
8,2212,Spermidine,123,Bacteroides dorei,3,0.00341467522222072,126,81596
9,2241,Xanthine,157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",3,0.0007325059674871959,130,86962
10,2157,Lactose,457,Eubacterium rectale,3,0.007165291038825017,147,71765
11,2204,"Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)",134,Bacteroides thetaiotaomicron,3,0.0030913408179980006,161,80021
12,2046,Chenodeoxycholic acid (Chenodeoxycholate),159,Bilophila wadsworthia,3,0.013852925852179454,192,51918
13,2230,Toluene,449,Escherichia albertii,3,-0.0010000000000000009,209,85026
14,2240,"Valerate (Pentanoic acid, Pentanoate)",895,Pseudoflavonifractor capillosus,2,-0.0008508262779998166,221,43121
15,2166,Methanol,134,Bacteroides thetaiotaomicron,2,0.0035742743198540206,253,29729
16,2167,Methylamine (Monomethylamine),436,Enterobacter cloacae,2,0.0009809487662596483,259,29978
17,2129,"L-Aspartate (Aspartate, D-Aspartate)",121,Bacteroides coprocola,3,0.001019452710303792,312,66150
18,2035,Biotin (Vitamin B7),1168,Veillonella dispar,3,0.0002738536131219327,315,50290
19,2038,Butyrate,969,Ruminococcus torques,2,0.004643145328999454,369,7096
