,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2098,Glycerol,966,Ruminococcus gnavus,2,0.0029927842746001465,5,6255
1,2240,"Valerate (Pentanoic acid, Pentanoate)",338,Coprococcus comes,3,0.010737720479785273,13,31569
2,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",54,Alistipes putredinis,2,0.01784034053122252,21,8426
3,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",129,Bacteroides ovatus,3,0.008654331710812757,32,16501
4,2032,beta-alanine (3-Aminopropionate),125,Bacteroides finegoldii (Alistipes finegoldii),3,0.0058061900264890776,37,18011
5,2122,Isovalerate (3-Methylbutanoic acid),54,Alistipes putredinis,2,0.000805899618060324,59,7706
6,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",425,Eggerthella lenta,2,0.003713449011139791,62,8461
7,2122,Isovalerate (3-Methylbutanoic acid),456,Eubacterium limosum,3,0.003477351451984134,64,23656
8,2122,Isovalerate (3-Methylbutanoic acid),457,Eubacterium rectale,3,0.02446347953446204,87,23657
9,2076,D-Tagatose,401,Desulfovibrio piger,3,0.0006366586855300893,98,20771
10,2122,Isovalerate (3-Methylbutanoic acid),425,Eggerthella lenta,2,2.8063755842855365e-05,113,7741
11,2120,Isomaltose,122,Bacteroides coprophilus,3,0.00222408650519057,119,23480
12,2242,XOS (Xylooligosaccharide),878,Prevotella salivae,2,0.0008090449029913849,122,15824
13,2005,"1,3-Propanediol",131,Bacteroides plebeius,3,-0.0001335650344775896,123,16214
14,2217,Succinate,124,Bacteroides eggerthii,2,0.0004987547613033438,127,14050
15,2145,L-Methionine (D-Methionine),878,Prevotella salivae,3,0.0044149553555820065,142,25256
16,2122,Isovalerate (3-Methylbutanoic acid),55,Alistipes shahii,2,-0.00033360374691737693,155,7707
17,2240,"Valerate (Pentanoic acid, Pentanoate)",158,Bifidobacterium pseudocatenulatum,3,0.0003893224124239536,163,31560
18,2011,4-Aminobutyrate (GABA),953,Roseburia inulinivorans,3,0.01710071062905827,164,16692
19,2061,D-Fructose (Fructose),454,Eubacterium eligens,3,0.0001734465374050309,166,19694
20,2038,Butyrate,326,Clostridium symbiosum,2,0.0010580223560288093,177,2551
21,2134,"L-Glutamine (D-Glutamine, Glutamine)",870,Prevotella copri,3,0.008051395968204256,183,24463
22,2122,Isovalerate (3-Methylbutanoic acid),133,Bacteroides stercoris,3,0.0008837966648375106,188,23631
23,2125,"L-Alanine (D-Alanine, Alanine)",126,Bacteroides fragilis,3,0.009203363402057296,191,23772
24,2122,Isovalerate (3-Methylbutanoic acid),125,Bacteroides finegoldii (Alistipes finegoldii),2,0.00019834002348173563,193,7715
25,2185,Orotic acid (Orotate),129,Bacteroides ovatus,3,0.006025720168872484,194,27877
26,2122,Isovalerate (3-Methylbutanoic acid),608,Lactococcus lactis,2,0.00017508540820487806,198,7753
27,2134,"L-Glutamine (D-Glutamine, Glutamine)",878,Prevotella salivae,2,-6.679914961227329e-05,205,8552
28,2217,Succinate,1064,Streptococcus salivarius,2,0.0035623525748716967,208,14109
29,2136,L-Histidine (Histidine),134,Bacteroides thetaiotaomicron,3,0.00018303478923320515,211,24568
30,2125,"L-Alanine (D-Alanine, Alanine)",133,Bacteroides stercoris,3,0.0016184033444925916,213,23775
31,2122,Isovalerate (3-Methylbutanoic acid),455,Eubacterium hallii,3,0.0019825336971702745,219,23655
32,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",425,Eggerthella lenta,2,0.00023669878224985563,228,9037
33,2052,"cis-Aconitate (trans-Aconitate, trans-Aconitic acid)",425,Eggerthella lenta,3,3.367186529290578e-05,239,19189
34,2216,"Stearic acid (Stearate, Octadecanoate)",161,Blautia hansenii (Ruminococcus hansenii),3,0.003386017672356134,241,29906
35,2196,Phenylethylamine,551,Holdemania filiformis,2,0.00024149494291547668,242,12720
36,2228,Thymidine,878,Prevotella salivae,3,0.0016512400285190187,243,30800
37,2238,Urea,952,Roseburia intestinalis,3,0.006791032483200898,258,31451
38,2081,Deoxycholic acid,484,Fusobacterium varium,2,0.00048808652812926123,280,5229
39,2041,Caproate (Hexanoate),55,Alistipes shahii,3,0.0071477455067375795,284,18579
40,2230,Toluene,420,Dorea formicigenerans,2,-0.0010000000000000009,287,15012
