,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2181,Nitric Oxide (NO),878,Prevotella salivae,2,-0.0010000000000000009,7,11720
1,2216,"Stearic acid (Stearate, Octadecanoate)",870,Prevotella copri,3,0.0035907789865365913,8,29935
2,2134,"L-Glutamine (D-Glutamine, Glutamine)",54,Alistipes putredinis,2,0.0069411945511876905,11,8498
3,2068,D-Glucose (Glucose),966,Ruminococcus gnavus,2,0.0026053031099597668,36,4311
4,2122,Isovalerate (3-Methylbutanoic acid),161,Blautia hansenii (Ruminococcus hansenii),3,0.056334094990938555,52,23642
5,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",965,Ruminococcus flavefaciens,3,0.0033037542153288024,54,24398
6,2114,Indole,425,Eggerthella lenta,3,-0.0010000000000000009,57,23077
7,2122,Isovalerate (3-Methylbutanoic acid),464,Faecalibacterium prausnitzii,2,0.0023007530096655904,59,7748
8,2206,Raffinose,878,Prevotella salivae,2,0.003078296038544037,88,13376
9,2213,Spermine,870,Prevotella copri,3,0.0005085520938123977,89,29791
10,2046,Chenodeoxycholic acid (Chenodeoxycholate),952,Roseburia intestinalis,3,0.005910919975957496,97,18923
11,2233,Trimethylamine,425,Eggerthella lenta,2,0.0034071639426193068,120,15157
12,2233,Trimethylamine,484,Fusobacterium varium,2,0.0021803140898511986,125,15165
13,2053,Citrate,125,Bacteroides finegoldii (Alistipes finegoldii),3,0.0038179118803201018,131,19235
14,2010,"4-Aminobenzoate (para-amino, Benzoic acid)",126,Bacteroides fragilis,3,-6.018838616395072e-08,133,16572
15,2064,D-Galactose,133,Bacteroides stercoris,2,0.0007189877098883191,136,3975
16,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",551,Holdemania filiformis,3,0.00044233990211972607,144,24384
17,2049,Cholic acid (Cholate),135,Bacteroides uniformis,3,0.008175192670135667,145,19025
18,2065,D-Galacturonate,457,Eubacterium rectale,3,0.0018747722645167109,149,19985
19,2060,"D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)",870,Prevotella copri,3,0.0019418369864907525,162,19639
20,2202,"Propanol (n-propanol, 1-Propanol)",425,Eggerthella lenta,3,0.0006054610008178196,167,28981
21,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",953,Roseburia inulinivorans,2,0.004485201391136395,182,9060
22,2011,4-Aminobutyrate (GABA),551,Holdemania filiformis,3,0.0029119213818191714,189,16680
23,2203,Putrescine,309,Clostridium difficile,2,0.0006450344729890256,192,13132
