,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",54,Alistipes putredinis,2,0.01785252249257485,1,8426
1,2201,Propanoate (Propionate),796,Odoribacter splanchnicus,2,0.030377595355348674,6,13010
2,2122,Isovalerate (3-Methylbutanoic acid),125,Bacteroides finegoldii (Alistipes finegoldii),2,-0.000514302927117738,12,7715
3,2122,Isovalerate (3-Methylbutanoic acid),54,Alistipes putredinis,2,-0.00015931878862618376,15,7706
4,2122,Isovalerate (3-Methylbutanoic acid),135,Bacteroides uniformis,3,0.006482279944557634,17,23633
5,2172,N-Acetyl-D-Glucosamine (N-Acetylglucosamine),878,Prevotella salivae,2,-0.00022456114024782536,22,11144
6,2074,D-Ribose (Ribose),966,Ruminococcus gnavus,2,0.0005952951791795558,30,4743
7,2229,Thymine,54,Alistipes putredinis,3,0.01564738894627493,39,30818
8,2101,Glycodeoxycholate,161,Blautia hansenii (Ruminococcus hansenii),3,0.03546722427352711,46,22346
9,2204,"Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)",401,Desulfovibrio piger,2,-6.045432898837966e-06,63,13211
10,2073,D-Psicose,464,Faecalibacterium prausnitzii,3,0.001880718903460421,65,20564
11,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",124,Bacteroides eggerthii,2,0.001103652273228506,85,9010
12,2122,Isovalerate (3-Methylbutanoic acid),460,Eubacterium siraeum,3,-0.0007424423916917444,88,23658
13,2145,L-Methionine (D-Methionine),149,Bifidobacterium adolescentis,3,0.007926957834779258,96,25219
14,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",121,Bacteroides coprocola,3,0.0010443941621811614,103,16495
15,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",158,Bifidobacterium pseudocatenulatum,3,0.0006385644325153095,132,24360
16,2203,Putrescine,152,Bifidobacterium bifidum,3,0.0003277621894158811,143,29037
17,2037,Butylamine,54,Alistipes putredinis,3,-0.0004868518400635846,151,18362
18,2239,Uridine,133,Bacteroides stercoris,3,0.005616971379955316,168,31479
19,2134,"L-Glutamine (D-Glutamine, Glutamine)",878,Prevotella salivae,3,0.003985530977671292,171,24464
20,2122,Isovalerate (3-Methylbutanoic acid),123,Bacteroides dorei,3,-0.0002963011741781152,182,23625
21,2238,Urea,75,Anaerostipes caccae,2,-0.0010004820765361355,190,15484
22,2107,H2 (Hydrogen),953,Roseburia inulinivorans,2,0.010073396486056763,213,6900
23,2238,Urea,126,Bacteroides fragilis,3,0.00904243171465724,214,31404
24,2046,Chenodeoxycholic acid (Chenodeoxycholate),964,Ruminococcus bromii,3,0.00037660969219099893,227,18925
25,2233,Trimethylamine,870,Prevotella copri,2,0.0015832742422930979,256,15175
26,2170,Mucin,1007,Shigella sonnei,2,-0.0010000000000000009,266,11010
27,2134,"L-Glutamine (D-Glutamine, Glutamine)",454,Eubacterium eligens,3,0.0011760693035536285,276,24446
28,2011,4-Aminobutyrate (GABA),119,Bacteroides caccae,3,0.0033425350780613705,282,16638
29,2122,Isovalerate (3-Methylbutanoic acid),121,Bacteroides coprocola,2,0.0010560246633580794,310,7711
30,2128,L-Asparagine (Asparagine),1064,Streptococcus salivarius,3,0.0003229396549301322,321,24045
31,2011,4-Aminobutyrate (GABA),152,Bifidobacterium bifidum,3,0.001044888829998536,336,16653
32,2122,Isovalerate (3-Methylbutanoic acid),131,Bacteroides plebeius,2,0.0009132376288595312,347,7718
33,2099,Glycochenodeoxycholate,814,Parabacteroides merdae,3,0.00025187124406289563,350,22230
34,2125,"L-Alanine (D-Alanine, Alanine)",123,Bacteroides dorei,3,0.014983160568790233,356,23769
