,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2238,Urea,75,Anaerostipes caccae,3,0.0009646447506599376,0,31396
1,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",54,Alistipes putredinis,2,0.033814357542176654,7,9002
2,2081,Deoxycholic acid,75,Anaerostipes caccae,2,0.00018199242221184075,30,5188
3,2068,D-Glucose (Glucose),966,Ruminococcus gnavus,2,0.002843259771582507,49,4311
4,2122,Isovalerate (3-Methylbutanoic acid),965,Ruminococcus flavefaciens,3,0.0006454725061313393,69,23678
5,2233,Trimethylamine,965,Ruminococcus flavefaciens,2,0.00010305249095354796,70,15182
6,2081,Deoxycholic acid,965,Ruminococcus flavefaciens,3,0.0007048395159015008,81,21158
7,2077,D-Tagaturonate,159,Bilophila wadsworthia,3,0.0024645680424955074,86,20833
8,2122,Isovalerate (3-Methylbutanoic acid),455,Eubacterium hallii,3,0.0243431098907676,94,23655
9,2236,Tyramine,309,Clostridium difficile,2,0.0007848683267246415,122,15364
10,2100,Glycocholate,119,Bacteroides caccae,3,0.004874394033161922,126,22254
11,2049,Cholic acid (Cholate),1064,Streptococcus salivarius,3,0.019766858781971042,140,19077
12,2242,XOS (Xylooligosaccharide),878,Prevotella salivae,2,0.0018697048973470576,144,15824
13,2190,"Pantothenic acid (Vitamin B5, Pantothenate)",121,Bacteroides coprocola,3,0.0016073587155319702,146,28231
14,2012,5-Aminovalerate,129,Bacteroides ovatus,3,0.0026591241429368973,156,16717
15,2122,Isovalerate (3-Methylbutanoic acid),425,Eggerthella lenta,2,0.0012564127347306497,164,7741
16,2242,XOS (Xylooligosaccharide),969,Ruminococcus torques,2,0.00010869393470647193,170,15833
17,2240,"Valerate (Pentanoic acid, Pentanoate)",338,Coprococcus comes,3,0.0100649803142423,173,31569
18,2122,Isovalerate (3-Methylbutanoic acid),966,Ruminococcus gnavus,2,0.0009759503426179927,177,7767
19,2122,Isovalerate (3-Methylbutanoic acid),126,Bacteroides fragilis,3,0.0017280519905320535,178,23628
20,2072,D-Mannose (Mannose),457,Eubacterium rectale,2,0.00029605318997971697,182,4577
21,2122,Isovalerate (3-Methylbutanoic acid),153,Bifidobacterium breve,2,0.0006784149479341917,195,7726
22,2040,Cadaverine,158,Bifidobacterium pseudocatenulatum,3,0.00032679310526761984,219,18528
23,2011,4-Aminobutyrate (GABA),134,Bacteroides thetaiotaomicron,3,0.016727798490587475,224,16648
24,2065,D-Galacturonate,1007,Shigella sonnei,3,0.001027777359033144,227,20010
25,2004,"1,2-propanediol (Propene diol, Propylene glycol, [R]-1,2-propanediol, [R]-propane-1,2-diol, [S]-1,2-propanediol, [S]-propane-1,2-diol)",455,Eubacterium hallii,3,0.00033792514663555373,236,16167
26,2011,4-Aminobutyrate (GABA),119,Bacteroides caccae,2,0.0020104975816349624,239,726
27,2150,L-Selenocysteine,456,Eubacterium limosum,2,-0.0010000000000000009,257,9688
28,2042,Carbon monoxide (CO),159,Bilophila wadsworthia,3,0.0009016867406513862,274,18673
