,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",54,Alistipes putredinis,2,0.01785252249257485,4,8426
1,2161,Maltose,878,Prevotella salivae,2,0.000704490310462047,23,10496
2,2122,Isovalerate (3-Methylbutanoic acid),122,Bacteroides coprophilus,3,0.0021705906728816116,24,23624
3,2122,Isovalerate (3-Methylbutanoic acid),9,Acidaminococcus fermentans,3,-0.00012194876718452097,69,23616
4,2098,Glycerol,966,Ruminococcus gnavus,2,0.0035045355376900345,74,6255
5,2100,Glycocholate,454,Eubacterium eligens,3,0.027077102236816364,80,22286
6,2122,Isovalerate (3-Methylbutanoic acid),953,Roseburia inulinivorans,2,-0.0003350603930590834,82,7764
7,2061,D-Fructose (Fructose),129,Bacteroides ovatus,3,0.003261640834230084,83,19669
8,2122,Isovalerate (3-Methylbutanoic acid),314,Clostridium leptum,3,0.0002783299454015564,86,23645
9,2063,D-Galactosamine (Galactosamine),134,Bacteroides thetaiotaomicron,3,0.0007984293415406185,90,19816
10,2240,"Valerate (Pentanoic acid, Pentanoate)",260,Catenibacterium mitsuokai,3,0.0029251896526001353,92,31563
11,2148,"L-Proline (Proline, D-Proline)",126,Bacteroides fragilis,3,0.013596649112514902,93,25428
12,2240,"Valerate (Pentanoic acid, Pentanoate)",122,Bacteroides coprophilus,2,3.353770038572179e-06,96,15632
13,2196,Phenylethylamine,309,Clostridium difficile,2,-0.0005637738293943206,108,12700
14,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",326,Clostridium symbiosum,2,-0.00018485654983002586,109,9031
15,2240,"Valerate (Pentanoic acid, Pentanoate)",796,Odoribacter splanchnicus,2,0.004286795810089061,118,15674
16,2122,Isovalerate (3-Methylbutanoic acid),161,Blautia hansenii (Ruminococcus hansenii),3,0.03705475064360586,129,23642
17,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",161,Blautia hansenii (Ruminococcus hansenii),3,0.030476978730252346,135,24362
18,2105,Guanine,119,Bacteroides caccae,3,0.007790797188570786,144,22614
19,2153,L-Threonine (Threonine),455,Eubacterium hallii,3,0.005828861883667158,156,25815
20,2122,Isovalerate (3-Methylbutanoic acid),457,Eubacterium rectale,2,0.002088397302903444,161,7745
21,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",314,Clostridium leptum,2,0.0034796176351520325,169,9029
22,2210,Riboflavin (Vitamin B2),464,Faecalibacterium prausnitzii,3,0.000410258849892986,174,29564
23,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",124,Bacteroides eggerthii,2,0.0009173982814113524,177,9010
24,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",124,Bacteroides eggerthii,3,0.001616722755105049,183,24346
25,2019,"Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III])",464,Faecalibacterium prausnitzii,3,0.0029217829403345164,200,17252
26,2011,4-Aminobutyrate (GABA),126,Bacteroides fragilis,3,0.011788653968606289,229,16644
27,2238,Urea,454,Eubacterium eligens,3,0.00779211568117788,242,31430
28,2217,Succinate,878,Prevotella salivae,2,0.011200105819032413,249,14096
29,2238,Urea,125,Bacteroides finegoldii (Alistipes finegoldii),3,0.002575093867684619,253,31403
30,2125,"L-Alanine (D-Alanine, Alanine)",159,Bilophila wadsworthia,3,0.008132771648424963,276,23785
31,2134,"L-Glutamine (D-Glutamine, Glutamine)",123,Bacteroides dorei,2,-0.0006876739504576568,283,8505
32,2125,"L-Alanine (D-Alanine, Alanine)",964,Ruminococcus bromii,3,0.002218984298240967,289,23821
33,2122,Isovalerate (3-Methylbutanoic acid),119,Bacteroides caccae,3,0.0009384526857232345,298,23622
34,2011,4-Aminobutyrate (GABA),55,Alistipes shahii,2,-0.00021657753562975834,310,723
35,2238,Urea,551,Holdemania filiformis,3,0.001105276328975946,315,31440
36,2203,Putrescine,76,Anaerotruncus colihominis,2,-0.0009393584659390664,319,13109
37,2122,Isovalerate (3-Methylbutanoic acid),969,Ruminococcus torques,2,5.389384763321292e-05,340,7769
38,2063,D-Galactosamine (Galactosamine),796,Odoribacter splanchnicus,3,0.0023278698618284244,358,19850
39,2122,Isovalerate (3-Methylbutanoic acid),125,Bacteroides finegoldii (Alistipes finegoldii),2,9.352941992002428e-06,362,7715
40,2134,"L-Glutamine (D-Glutamine, Glutamine)",464,Faecalibacterium prausnitzii,2,-0.00045830542357383486,370,8540
41,2081,Deoxycholic acid,455,Eubacterium hallii,3,0.0013125500052544314,378,21135
42,2155,L-Tyrosine (Tyrosine),339,Coprococcus eutactus,3,0.000576034535523684,381,25954
43,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",338,Coprococcus comes,2,0.0013099037783199652,388,8457
44,2122,Isovalerate (3-Methylbutanoic acid),135,Bacteroides uniformis,2,4.77502678938313e-05,391,7721
45,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",1064,Streptococcus salivarius,3,0.0008660101386031016,397,24405
46,2240,"Valerate (Pentanoic acid, Pentanoate)",870,Prevotella copri,3,0.0027710249965240408,419,31591
47,2212,Spermidine,551,Holdemania filiformis,2,7.113916828660471e-05,427,13800
48,2122,Isovalerate (3-Methylbutanoic acid),454,Eubacterium eligens,2,0.001116506559181385,434,7742
49,2145,L-Methionine (D-Methionine),314,Clostridium leptum,3,0.0032363380558936283,438,25229
